Report Date,County,Place of Fatality,Deaths by County of Residence
07/13/2020,Bronx,3055,3331
07/13/2020,Broome,66,63
07/13/2020,Cattaraugus,5,6
07/13/2020,Cayuga,1,2
07/13/2020,Chautauqua,4,3
07/13/2020,Chemung,5,2
07/13/2020,Chenango,3,6
07/13/2020,Clinton,4,4
07/13/2020,Columbia,43,47
07/13/2020,Cortland,0,1
07/13/2020,Delaware,0,4
07/13/2020,Dutchess,160,152
07/13/2020,Erie,604,578
07/13/2020,Essex,0,0
07/13/2020,Franklin,0,0
07/13/2020,Fulton,18,26
07/13/2020,Genesee,6,6
07/13/2020,Greene,5,13
07/13/2020,Hamilton,0,1
07/13/2020,Herkimer,1,3
07/13/2020,Jefferson,0,0
07/13/2020,Kings,4535,5025
07/13/2020,Lewis,0,5
07/13/2020,Livingston,4,4
07/13/2020,Madison,6,9
07/13/2020,Manhattan,3335,2074
07/13/2020,Monroe,264,248
07/13/2020,Montgomery,5,4
07/13/2020,Nassau,2701,2190
07/13/2020,Niagara,67,85
07/13/2020,Non-NYS,0,102
07/13/2020,Oneida,104,109
07/13/2020,Onondaga,183,169
07/13/2020,Ontario,25,26
07/13/2020,Orange,403,404
07/13/2020,Orleans,41,55
07/13/2020,Oswego,0,3
07/13/2020,Otsego,6,4
07/13/2020,Putnam,61,63
07/13/2020,Queens,4039,5060
07/13/2020,Rensselaer,38,33
07/13/2020,Richmond,746,748
07/13/2020,Rockland,469,506
07/13/2020,Saratoga,5,15
07/13/2020,Schenectady,34,36
07/13/2020,Schoharie,0,2
07/13/2020,Schuyler,0,0
07/13/2020,Seneca,0,1
07/13/2020,St. Lawrence,4,4
07/13/2020,Statewide Total,24994,24994
07/13/2020,Steuben,19,29
07/13/2020,Suffolk,2039,1993
07/13/2020,Sullivan,31,36
07/13/2020,Tioga,19,20
07/13/2020,Tompkins,2,0
07/13/2020,Ulster,49,81
07/13/2020,Warren,31,30
07/13/2020,Washington,11,14
07/13/2020,Wayne,1,2
07/13/2020,Westchester,1567,1435
07/13/2020,Wyoming,3,5
07/13/2020,Yates,6,6
07/13/2021,Albany,589,357
07/13/2021,Allegany,57,87
07/13/2021,Bronx,4142,4570
07/13/2021,Broome,407,367
07/13/2021,Cattaraugus,95,92
07/13/2021,Cayuga,77,92
07/13/2021,Chautauqua,138,145
07/13/2021,Chemung,174,137
07/13/2021,Chenango,54,77
07/13/2021,Clinton,38,33
07/13/2021,Columbia,105,104
07/13/2021,Cortland,61,64
07/13/2021,Delaware,17,39
07/13/2021,Dutchess,478,447
07/13/2021,Erie,2008,1813
07/13/2021,Essex,19,26
07/13/2021,Franklin,10,12
07/13/2021,Fulton,61,93
07/13/2021,Genesee,107,124
07/13/2021,Greene,30,79
07/13/2021,Hamilton,0,2
07/13/2021,Herkimer,53,110
07/13/2021,Jefferson,58,68
07/13/2021,Kings,6600,7331
07/13/2021,Lewis,13,36
07/13/2021,Livingston,36,60
07/13/2021,Madison,77,89
07/13/2021,Manhattan,4986,3039
07/13/2021,Monroe,1261,1117
07/13/2021,Montgomery,107,128
07/13/2021,Nassau,3845,3182
07/13/2021,Niagara,234,374
07/13/2021,Non-NYS,0,251
07/13/2021,Oneida,531,517
07/13/2021,Onondaga,794,679
07/13/2021,Ontario,117,93
07/13/2021,Orange,747,723
07/13/2021,Orleans,49,83
07/13/2021,Oswego,67,93
07/13/2021,Otsego,69,47
07/13/2021,Putnam,87,93
07/13/2021,Queens,5647,6963
07/13/2021,Rensselaer,117,144
07/13/2021,Richmond,1138,1163
07/13/2021,Rockland,720,758
07/13/2021,Saratoga,120,168
07/13/2021,Schenectady,197,205
07/13/2021,Schoharie,4,18
07/13/2021,Schuyler,4,14
07/13/2021,Seneca,30,57
07/13/2021,St. Lawrence,89,97
07/13/2021,Statewide Total,43020,43020
07/13/2021,Steuben,121,146
07/13/2021,Suffolk,3438,3407
07/13/2021,Sullivan,62,76
07/13/2021,Tioga,39,63
07/13/2021,Tompkins,53,52
07/13/2021,Ulster,150,258
07/13/2021,Warren,81,59
07/13/2021,Washington,32,55
07/13/2021,Wayne,41,72
07/13/2021,Westchester,2481,2293
07/13/2021,Wyoming,38,53
07/13/2021,Yates,20,26
07/14/2020,Albany,161,109
07/14/2020,Allegany,0,2
07/14/2020,Bronx,3056,3332
07/14/2020,Broome,67,64
07/14/2020,Cattaraugus,5,6
07/14/2020,Cayuga,1,2
07/14/2020,Chautauqua,4,3
07/14/2020,Chemung,5,2
07/14/2020,Chenango,3,6
07/14/2020,Clinton,4,4
07/14/2020,Columbia,43,47
07/14/2020,Cortland,0,1
07/14/2020,Delaware,0,4
07/14/2020,Dutchess,160,152
07/14/2020,Erie,606,580
07/14/2020,Essex,0,0
07/14/2020,Franklin,0,0
07/14/2020,Fulton,18,26
07/14/2020,Genesee,6,6
07/14/2020,Greene,5,13
07/14/2020,Hamilton,0,1
07/14/2020,Herkimer,1,3
07/14/2020,Jefferson,0,0
07/14/2020,Kings,4535,5025
07/14/2020,Lewis,0,5
07/14/2020,Livingston,4,4
07/14/2020,Madison,6,9
07/14/2020,Manhattan,3336,2075
07/14/2020,Monroe,264,248
07/14/2020,Montgomery,5,4
07/14/2020,Nassau,2702,2191
07/14/2020,Niagara,67,85
07/14/2020,Non-NYS,0,102
07/14/2020,Oneida,104,109
07/14/2020,Onondaga,183,169
07/14/2020,Ontario,26,27
07/14/2020,Orange,403,404
07/14/2020,Orleans,41,55
07/14/2020,Oswego,0,3
07/14/2020,Otsego,6,4
07/14/2020,Putnam,61,63
07/14/2020,Queens,4040,5061
07/14/2020,Rensselaer,38,33
07/14/2020,Richmond,746,748
07/14/2020,Rockland,469,506
07/14/2020,Saratoga,5,15
07/14/2020,Schenectady,34,36
07/14/2020,Schoharie,0,2
07/14/2020,Schuyler,0,0
07/14/2020,Seneca,0,1
07/14/2020,St. Lawrence,4,4
07/14/2020,Statewide Total,25003,25003
07/14/2020,Steuben,19,29
07/14/2020,Suffolk,2039,1993
07/14/2020,Sullivan,31,36
07/14/2020,Tioga,19,20
07/14/2020,Tompkins,2,0
07/14/2020,Ulster,49,81
07/14/2020,Warren,31,30
07/14/2020,Washington,11,14
07/14/2020,Wayne,1,2
07/14/2020,Westchester,1568,1436
07/14/2020,Wyoming,3,5
07/14/2020,Yates,6,6
07/14/2021,Albany,589,357
07/14/2021,Allegany,57,87
07/14/2021,Bronx,4144,4572
07/14/2021,Broome,407,367
07/14/2021,Cattaraugus,95,92
07/14/2021,Cayuga,77,92
07/14/2021,Chautauqua,138,145
07/14/2021,Chemung,174,137
07/14/2021,Chenango,54,77
07/14/2021,Clinton,38,33
07/14/2021,Columbia,105,104
07/14/2021,Cortland,61,64
07/14/2021,Delaware,17,39
07/14/2021,Dutchess,478,447
07/14/2021,Erie,2008,1813
07/14/2021,Essex,19,26
07/14/2021,Franklin,10,12
07/14/2021,Fulton,61,93
07/14/2021,Genesee,107,124
07/14/2021,Greene,30,79
07/14/2021,Hamilton,0,2
07/14/2021,Herkimer,53,110
07/14/2021,Jefferson,58,68
07/14/2021,Kings,6600,7331
07/14/2021,Lewis,13,36
07/14/2021,Livingston,36,60
07/14/2021,Madison,77,89
07/14/2021,Manhattan,4986,3039
07/14/2021,Monroe,1261,1117
07/14/2021,Montgomery,107,128
07/14/2021,Nassau,3845,3182
07/14/2021,Niagara,234,374
07/14/2021,Non-NYS,0,251
07/14/2021,Oneida,531,517
07/14/2021,Onondaga,794,679
07/14/2021,Ontario,117,93
07/14/2021,Orange,747,723
07/14/2021,Orleans,49,83
07/14/2021,Oswego,67,93
07/14/2021,Otsego,69,47
07/14/2021,Putnam,87,93
07/14/2021,Queens,5647,6963
07/14/2021,Rensselaer,117,144
07/14/2021,Richmond,1138,1163
07/14/2021,Rockland,720,758
07/14/2021,Saratoga,120,168
07/14/2021,Schenectady,197,205
07/14/2021,Schoharie,4,18
07/14/2021,Schuyler,4,14
07/14/2021,Seneca,30,57
07/14/2021,St. Lawrence,89,97
07/14/2021,Statewide Total,43023,43023
07/14/2021,Steuben,121,146
07/14/2021,Suffolk,3438,3407
07/14/2021,Sullivan,62,76
07/14/2021,Tioga,39,63
07/14/2021,Tompkins,53,52
07/14/2021,Ulster,150,258
07/14/2021,Warren,81,59
07/14/2021,Washington,32,55
07/14/2021,Wayne,41,72
07/14/2021,Westchester,2482,2294
07/14/2021,Wyoming,38,53
07/14/2021,Yates,20,26
07/15/2020,Albany,161,109
07/15/2020,Allegany,0,2
07/15/2020,Bronx,3058,3334
07/15/2020,Broome,68,65
07/15/2020,Cattaraugus,5,6
07/15/2020,Cayuga,1,2
07/15/2020,Chautauqua,4,3
07/15/2020,Chemung,5,2
07/15/2020,Chenango,3,6
07/15/2020,Clinton,4,4
07/15/2020,Columbia,43,47
07/15/2020,Cortland,0,1
07/15/2020,Delaware,0,4
07/15/2020,Dutchess,160,152
07/15/2020,Erie,607,581
07/15/2020,Essex,0,0
07/15/2020,Franklin,0,0
07/15/2020,Fulton,18,26
07/15/2020,Genesee,6,6
07/15/2020,Greene,5,13
07/15/2020,Hamilton,0,1
07/15/2020,Herkimer,1,3
07/15/2020,Jefferson,0,0
07/15/2020,Kings,4539,5029
07/15/2020,Lewis,0,5
07/15/2020,Livingston,4,4
07/15/2020,Madison,6,9
07/15/2020,Manhattan,3337,2076
07/15/2020,Monroe,264,248
07/15/2020,Montgomery,5,4
07/15/2020,Nassau,2704,2192
07/15/2020,Niagara,67,85
07/15/2020,Non-NYS,0,102
07/15/2020,Oneida,104,109
07/15/2020,Onondaga,180,166
07/15/2020,Ontario,26,27
07/15/2020,Orange,403,404
07/15/2020,Orleans,41,55
07/15/2020,Oswego,0,3
07/15/2020,Otsego,6,4
07/15/2020,Putnam,61,63
07/15/2020,Queens,4043,5065
07/15/2020,Rensselaer,38,33
07/15/2020,Richmond,746,748
07/15/2020,Rockland,469,506
07/15/2020,Saratoga,5,15
07/15/2020,Schenectady,34,36
07/15/2020,Schoharie,0,2
07/15/2020,Schuyler,0,0
07/15/2020,Seneca,0,1
07/15/2020,St. Lawrence,4,4
07/15/2020,Statewide Total,25014,25014
07/15/2020,Steuben,19,29
07/15/2020,Suffolk,2039,1993
07/15/2020,Sullivan,31,36
07/15/2020,Tioga,19,20
07/15/2020,Tompkins,2,0
07/15/2020,Ulster,49,81
07/15/2020,Warren,31,30
07/15/2020,Washington,11,14
07/15/2020,Wayne,1,2
07/15/2020,Westchester,1568,1436
07/15/2020,Wyoming,3,5
07/15/2020,Yates,6,6
07/15/2021,Albany,589,357
07/15/2021,Allegany,57,87
07/15/2021,Bronx,4144,4572
07/15/2021,Broome,407,367
07/15/2021,Cattaraugus,95,92
07/15/2021,Cayuga,77,92
07/15/2021,Chautauqua,138,145
07/15/2021,Chemung,174,137
07/15/2021,Chenango,54,77
07/15/2021,Clinton,38,33
07/15/2021,Columbia,105,104
07/15/2021,Cortland,61,64
07/15/2021,Delaware,17,39
07/15/2021,Dutchess,478,447
07/15/2021,Erie,2008,1813
07/15/2021,Essex,19,26
07/15/2021,Franklin,10,12
07/15/2021,Fulton,61,93
07/15/2021,Genesee,107,124
07/15/2021,Greene,30,79
07/15/2021,Hamilton,0,2
07/15/2021,Herkimer,53,110
07/15/2021,Jefferson,58,68
07/15/2021,Kings,6601,7332
07/15/2021,Lewis,13,36
07/15/2021,Livingston,36,60
07/15/2021,Madison,77,89
07/15/2021,Manhattan,4986,3039
07/15/2021,Monroe,1262,1117
07/15/2021,Montgomery,107,128
07/15/2021,Nassau,3845,3182
07/15/2021,Niagara,234,374
07/15/2021,Non-NYS,0,251
07/15/2021,Oneida,531,517
07/15/2021,Onondaga,794,679
07/15/2021,Ontario,117,93
07/15/2021,Orange,747,723
07/15/2021,Orleans,49,83
07/15/2021,Oswego,67,93
07/15/2021,Otsego,69,47
07/15/2021,Putnam,87,93
07/15/2021,Queens,5647,6963
07/15/2021,Rensselaer,117,144
07/15/2021,Richmond,1138,1163
07/15/2021,Rockland,720,758
07/15/2021,Saratoga,120,168
07/15/2021,Schenectady,197,205
07/15/2021,Schoharie,4,18
07/15/2021,Schuyler,4,14
07/15/2021,Seneca,30,57
07/15/2021,St. Lawrence,89,97
07/15/2021,Statewide Total,43025,43025
07/15/2021,Steuben,121,146
07/15/2021,Suffolk,3438,3407
07/15/2021,Sullivan,62,76
07/15/2021,Tioga,39,63
07/15/2021,Tompkins,53,52
07/15/2021,Ulster,150,258
07/15/2021,Warren,81,59
07/15/2021,Washington,32,55
07/15/2021,Wayne,41,73
07/15/2021,Westchester,2482,2294
07/15/2021,Wyoming,38,53
07/15/2021,Yates,20,26
07/16/2020,Albany,162,110
07/16/2020,Allegany,0,2
07/16/2020,Bronx,3058,3334
07/16/2020,Broome,69,66
07/16/2020,Cattaraugus,5,6
07/16/2020,Cayuga,1,2
07/16/2020,Chautauqua,4,3
07/16/2020,Chemung,5,2
07/16/2020,Chenango,3,6
07/16/2020,Clinton,4,4
07/16/2020,Columbia,43,47
07/16/2020,Cortland,0,1
07/16/2020,Delaware,0,4
07/16/2020,Dutchess,161,153
07/16/2020,Erie,608,582
07/16/2020,Essex,0,0
07/16/2020,Franklin,1,1
07/16/2020,Fulton,18,26
07/16/2020,Genesee,6,6
07/16/2020,Greene,5,13
07/16/2020,Hamilton,0,1
07/16/2020,Herkimer,1,3
07/16/2020,Jefferson,0,0
07/16/2020,Kings,4539,5029
07/16/2020,Lewis,0,5
07/16/2020,Livingston,4,4
07/16/2020,Madison,6,9
07/16/2020,Manhattan,3337,2076
07/16/2020,Monroe,264,248
07/16/2020,Montgomery,5,4
07/16/2020,Nassau,2704,2192
07/16/2020,Niagara,67,85
07/16/2020,Non-NYS,0,103
07/16/2020,Oneida,105,110
07/16/2020,Onondaga,181,167
07/16/2020,Ontario,26,27
07/16/2020,Orange,403,404
07/16/2020,Orleans,41,55
07/16/2020,Oswego,0,3
07/16/2020,Otsego,6,4
07/16/2020,Putnam,61,63
07/16/2020,Queens,4045,5067
07/16/2020,Rensselaer,38,33
07/16/2020,Richmond,746,748
07/16/2020,Rockland,469,506
07/16/2020,Saratoga,5,15
07/16/2020,Schenectady,34,36
07/16/2020,Schoharie,0,2
07/16/2020,Schuyler,0,0
07/16/2020,Seneca,0,1
07/16/2020,St. Lawrence,4,4
07/16/2020,Statewide Total,25024,25024
07/16/2020,Steuben,19,29
07/16/2020,Suffolk,2040,1993
07/16/2020,Sullivan,31,36
07/16/2020,Tioga,19,20
07/16/2020,Tompkins,2,0
07/16/2020,Ulster,49,81
07/16/2020,Warren,31,30
07/16/2020,Washington,11,14
07/16/2020,Wayne,1,2
07/16/2020,Westchester,1568,1436
07/16/2020,Wyoming,3,5
07/16/2020,Yates,6,6
07/16/2021,Albany,589,357
07/16/2021,Allegany,57,87
07/16/2021,Bronx,4144,4572
07/16/2021,Broome,407,367
07/16/2021,Cattaraugus,95,92
07/16/2021,Cayuga,77,92
07/16/2021,Chautauqua,138,145
07/16/2021,Chemung,174,137
07/16/2021,Chenango,54,77
07/16/2021,Clinton,38,33
07/16/2021,Columbia,105,104
07/16/2021,Cortland,61,64
07/16/2021,Delaware,17,39
07/16/2021,Dutchess,478,447
07/16/2021,Erie,2008,1813
07/16/2021,Essex,19,26
07/16/2021,Franklin,10,12
07/16/2021,Fulton,61,93
07/16/2021,Genesee,107,124
07/16/2021,Greene,30,79
07/16/2021,Hamilton,0,2
07/16/2021,Herkimer,53,110
07/16/2021,Jefferson,58,68
07/16/2021,Kings,6602,7333
07/16/2021,Lewis,13,36
07/16/2021,Livingston,36,60
07/16/2021,Madison,77,89
07/16/2021,Manhattan,4986,3039
07/16/2021,Monroe,1262,1117
07/16/2021,Montgomery,107,128
07/16/2021,Nassau,3845,3182
07/16/2021,Niagara,234,374
07/16/2021,Non-NYS,0,251
07/16/2021,Oneida,531,517
07/16/2021,Onondaga,794,679
07/16/2021,Ontario,117,93
07/16/2021,Orange,747,723
07/16/2021,Orleans,49,83
07/16/2021,Oswego,67,93
07/16/2021,Otsego,69,47
07/16/2021,Putnam,87,93
07/16/2021,Queens,5649,6965
07/16/2021,Rensselaer,117,144
07/16/2021,Richmond,1138,1163
07/16/2021,Rockland,720,758
07/16/2021,Saratoga,120,168
07/16/2021,Schenectady,197,205
07/16/2021,Schoharie,4,18
07/16/2021,Schuyler,4,14
07/16/2021,Seneca,30,57
07/16/2021,St. Lawrence,89,97
07/16/2021,Statewide Total,43029,43029
07/16/2021,Steuben,121,146
07/16/2021,Suffolk,3438,3407
07/16/2021,Sullivan,62,76
07/16/2021,Tioga,39,63
07/16/2021,Tompkins,53,52
07/16/2021,Ulster,150,258
07/16/2021,Warren,81,59
07/16/2021,Washington,32,55
07/16/2021,Wayne,41,73
07/16/2021,Westchester,2483,2295
07/16/2021,Wyoming,38,53
07/16/2021,Yates,20,26
07/17/2020,Albany,163,110
07/17/2020,Allegany,0,2
07/17/2020,Bronx,3059,3335
07/17/2020,Broome,69,66
07/17/2020,Cattaraugus,5,6
07/17/2020,Cayuga,1,2
07/17/2020,Chautauqua,4,3
07/17/2020,Chemung,5,2
07/17/2020,Chenango,3,6
07/17/2020,Clinton,4,4
07/17/2020,Columbia,43,47
07/17/2020,Cortland,0,1
07/17/2020,Delaware,0,4
07/17/2020,Dutchess,161,153
07/17/2020,Erie,610,584
07/17/2020,Essex,0,0
07/17/2020,Franklin,1,1
07/17/2020,Fulton,18,26
07/17/2020,Genesee,6,6
07/17/2020,Greene,5,13
07/17/2020,Hamilton,0,1
07/17/2020,Herkimer,1,3
07/17/2020,Jefferson,0,0
07/17/2020,Kings,4540,5030
07/17/2020,Lewis,0,5
07/17/2020,Livingston,4,4
07/17/2020,Madison,6,9
07/17/2020,Manhattan,3337,2076
07/17/2020,Monroe,264,248
07/17/2020,Montgomery,5,4
07/17/2020,Nassau,2704,2192
07/17/2020,Niagara,68,86
07/17/2020,Non-NYS,0,104
07/17/2020,Oneida,107,112
07/17/2020,Onondaga,182,168
07/17/2020,Ontario,26,27
07/17/2020,Orange,403,404
07/17/2020,Orleans,41,55
07/17/2020,Oswego,0,3
07/17/2020,Otsego,6,4
07/17/2020,Putnam,61,63
07/17/2020,Queens,4045,5067
07/17/2020,Rensselaer,39,34
07/17/2020,Richmond,746,748
07/17/2020,Rockland,469,506
07/17/2020,Saratoga,5,15
07/17/2020,Schenectady,34,36
07/17/2020,Schoharie,0,2
07/17/2020,Schuyler,0,0
07/17/2020,Seneca,0,1
07/17/2020,St. Lawrence,4,4
07/17/2020,Statewide Total,25035,25035
07/17/2020,Steuben,19,29
07/17/2020,Suffolk,2040,1993
07/17/2020,Sullivan,31,36
07/17/2020,Tioga,19,20
07/17/2020,Tompkins,2,0
07/17/2020,Ulster,49,81
07/17/2020,Warren,31,30
07/17/2020,Washington,11,14
07/17/2020,Wayne,1,2
07/17/2020,Westchester,1569,1437
07/17/2020,Wyoming,3,5
07/17/2020,Yates,6,6
07/17/2021,Albany,590,358
07/17/2021,Allegany,57,87
07/17/2021,Bronx,4144,4572
07/17/2021,Broome,407,367
07/17/2021,Cattaraugus,95,92
07/17/2021,Cayuga,77,92
07/17/2021,Chautauqua,138,145
07/17/2021,Chemung,174,137
07/17/2021,Chenango,54,77
07/17/2021,Clinton,38,33
07/17/2021,Columbia,105,104
07/17/2021,Cortland,61,64
07/17/2021,Delaware,17,39
07/17/2021,Dutchess,478,447
07/17/2021,Erie,2008,1813
07/17/2021,Essex,19,26
07/17/2021,Franklin,10,12
07/17/2021,Fulton,61,93
07/17/2021,Genesee,107,124
07/17/2021,Greene,30,79
07/17/2021,Hamilton,0,2
07/17/2021,Herkimer,53,110
07/17/2021,Jefferson,58,68
07/17/2021,Kings,6602,7333
07/17/2021,Lewis,13,36
07/17/2021,Livingston,36,60
07/17/2021,Madison,77,89
07/17/2021,Manhattan,4987,3040
07/17/2021,Monroe,1262,1117
07/17/2021,Montgomery,107,128
07/17/2021,Nassau,3845,3182
07/17/2021,Niagara,234,374
07/17/2021,Non-NYS,0,251
07/17/2021,Oneida,531,517
07/17/2021,Onondaga,794,679
07/17/2021,Ontario,117,93
07/17/2021,Orange,747,723
07/17/2021,Orleans,49,83
07/17/2021,Oswego,67,93
07/17/2021,Otsego,69,47
07/17/2021,Putnam,87,93
07/17/2021,Queens,5649,6965
07/17/2021,Rensselaer,117,144
07/17/2021,Richmond,1138,1163
07/17/2021,Rockland,720,758
07/17/2021,Saratoga,120,168
07/17/2021,Schenectady,197,205
07/17/2021,Schoharie,4,18
07/17/2021,Schuyler,4,14
07/17/2021,Seneca,30,57
07/17/2021,St. Lawrence,89,97
07/17/2021,Statewide Total,43031,43031
07/17/2021,Steuben,121,146
07/17/2021,Suffolk,3438,3407
07/17/2021,Sullivan,62,76
07/17/2021,Tioga,39,63
07/17/2021,Tompkins,53,52
07/17/2021,Ulster,150,258
07/17/2021,Warren,81,59
07/17/2021,Washington,32,55
07/17/2021,Wayne,41,73
07/17/2021,Westchester,2483,2295
07/17/2021,Wyoming,38,53
07/17/2021,Yates,20,26
07/18/2020,Albany,164,110
07/18/2020,Allegany,0,2
07/18/2020,Bronx,3060,3336
07/18/2020,Broome,69,66
07/18/2020,Cattaraugus,5,6
07/18/2020,Cayuga,1,2
07/18/2020,Chautauqua,4,3
07/18/2020,Chemung,5,2
07/18/2020,Chenango,3,6
07/18/2020,Clinton,4,4
07/18/2020,Columbia,43,47
07/18/2020,Cortland,0,1
07/18/2020,Delaware,0,4
07/18/2020,Dutchess,161,153
07/18/2020,Erie,610,584
07/18/2020,Essex,0,0
07/18/2020,Franklin,1,1
07/18/2020,Fulton,18,26
07/18/2020,Genesee,6,6
07/18/2020,Greene,5,13
07/18/2020,Hamilton,0,1
07/18/2020,Herkimer,1,3
07/18/2020,Jefferson,0,0
07/18/2020,Kings,4541,5031
07/18/2020,Lewis,0,5
07/18/2020,Livingston,4,4
07/18/2020,Madison,6,9
07/18/2020,Manhattan,3338,2077
07/18/2020,Monroe,265,249
07/18/2020,Montgomery,5,4
07/18/2020,Nassau,2704,2193
07/18/2020,Niagara,68,86
07/18/2020,Non-NYS,0,104
07/18/2020,Oneida,107,112
07/18/2020,Onondaga,182,168
07/18/2020,Ontario,26,27
07/18/2020,Orange,403,404
07/18/2020,Orleans,41,55
07/18/2020,Oswego,0,3
07/18/2020,Otsego,6,4
07/18/2020,Putnam,61,63
07/18/2020,Queens,4048,5069
07/18/2020,Rensselaer,39,35
07/18/2020,Richmond,746,748
07/18/2020,Rockland,469,506
07/18/2020,Saratoga,5,15
07/18/2020,Schenectady,34,36
07/18/2020,Schoharie,0,2
07/18/2020,Schuyler,0,0
07/18/2020,Seneca,0,1
07/18/2020,St. Lawrence,4,4
07/18/2020,Statewide Total,25048,25048
07/18/2020,Steuben,19,29
07/18/2020,Suffolk,2041,1994
07/18/2020,Sullivan,32,37
07/18/2020,Tioga,19,20
07/18/2020,Tompkins,2,0
07/18/2020,Ulster,49,81
07/18/2020,Warren,31,30
07/18/2020,Washington,11,14
07/18/2020,Wayne,1,2
07/18/2020,Westchester,1572,1440
07/18/2020,Wyoming,3,5
07/18/2020,Yates,6,6
07/18/2021,Albany,590,358
07/18/2021,Allegany,57,87
07/18/2021,Bronx,4144,4572
07/18/2021,Broome,407,367
07/18/2021,Cattaraugus,95,92
07/18/2021,Cayuga,77,92
07/18/2021,Chautauqua,138,145
07/18/2021,Chemung,174,137
07/18/2021,Chenango,54,77
07/18/2021,Clinton,38,33
07/18/2021,Columbia,105,104
07/18/2021,Cortland,61,64
07/18/2021,Delaware,17,39
07/18/2021,Dutchess,478,447
07/18/2021,Erie,2008,1813
07/18/2021,Essex,19,26
07/18/2021,Franklin,10,12
07/18/2021,Fulton,61,93
07/18/2021,Genesee,107,124
07/18/2021,Greene,30,79
07/18/2021,Hamilton,0,2
07/18/2021,Herkimer,53,110
07/18/2021,Jefferson,58,68
07/18/2021,Kings,6602,7333
07/18/2021,Lewis,13,36
07/18/2021,Livingston,36,60
07/18/2021,Madison,77,89
07/18/2021,Manhattan,4987,3040
07/18/2021,Monroe,1262,1117
07/18/2021,Montgomery,107,128
07/18/2021,Nassau,3845,3182
07/18/2021,Niagara,234,374
07/18/2021,Non-NYS,0,251
07/18/2021,Oneida,531,517
07/18/2021,Onondaga,794,679
07/18/2021,Ontario,117,93
07/18/2021,Orange,747,723
07/18/2021,Orleans,49,83
07/18/2021,Oswego,67,93
07/18/2021,Otsego,69,47
07/18/2021,Putnam,87,93
07/18/2021,Queens,5651,6967
07/18/2021,Rensselaer,117,144
07/18/2021,Richmond,1138,1163
07/18/2021,Rockland,720,758
07/18/2021,Saratoga,120,168
07/18/2021,Schenectady,197,205
07/18/2021,Schoharie,4,18
07/18/2021,Schuyler,4,14
07/18/2021,Seneca,30,57
07/18/2021,St. Lawrence,89,97
07/18/2021,Statewide Total,43034,43034
07/18/2021,Steuben,121,146
07/18/2021,Suffolk,3439,3408
07/18/2021,Sullivan,62,76
07/18/2021,Tioga,39,63
07/18/2021,Tompkins,53,52
07/18/2021,Ulster,150,258
07/18/2021,Warren,81,59
07/18/2021,Washington,32,55
07/18/2021,Wayne,41,73
07/18/2021,Westchester,2483,2295
07/18/2021,Wyoming,38,53
07/18/2021,Yates,20,26
07/19/2020,Albany,164,110
07/19/2020,Allegany,0,2
07/19/2020,Bronx,3060,3336
07/19/2020,Broome,69,66
07/19/2020,Cattaraugus,5,6
07/19/2020,Cayuga,1,2
07/19/2020,Chautauqua,4,3
07/19/2020,Chemung,5,2
07/19/2020,Chenango,3,6
07/19/2020,Clinton,4,4
07/19/2020,Columbia,43,47
07/19/2020,Cortland,0,1
07/19/2020,Delaware,0,4
07/19/2020,Dutchess,161,153
07/19/2020,Erie,613,586
07/19/2020,Essex,0,0
07/19/2020,Franklin,1,1
07/19/2020,Fulton,18,26
07/19/2020,Genesee,6,6
07/19/2020,Greene,5,13
07/19/2020,Hamilton,0,1
07/19/2020,Herkimer,1,3
07/19/2020,Jefferson,0,0
07/19/2020,Kings,4542,5032
07/19/2020,Lewis,0,5
07/19/2020,Livingston,4,4
07/19/2020,Madison,6,9
07/19/2020,Manhattan,3338,2077
07/19/2020,Monroe,265,249
07/19/2020,Montgomery,5,4
07/19/2020,Nassau,2705,2193
07/19/2020,Niagara,68,87
07/19/2020,Non-NYS,0,104
07/19/2020,Oneida,108,113
07/19/2020,Onondaga,183,169
07/19/2020,Ontario,26,27
07/19/2020,Orange,403,404
07/19/2020,Orleans,41,55
07/19/2020,Oswego,0,3
07/19/2020,Otsego,6,4
07/19/2020,Putnam,61,63
07/19/2020,Queens,4049,5071
07/19/2020,Rensselaer,39,35
07/19/2020,Richmond,746,748
07/19/2020,Rockland,469,506
07/19/2020,Saratoga,5,15
07/19/2020,Schenectady,34,36
07/19/2020,Schoharie,0,2
07/19/2020,Schuyler,0,0
07/19/2020,Seneca,0,1
07/19/2020,St. Lawrence,4,4
07/19/2020,Statewide Total,25056,25056
07/19/2020,Steuben,19,29
07/19/2020,Suffolk,2041,1994
07/19/2020,Sullivan,32,37
07/19/2020,Tioga,19,20
07/19/2020,Tompkins,2,0
07/19/2020,Ulster,49,81
07/19/2020,Warren,31,30
07/19/2020,Washington,11,14
07/19/2020,Wayne,1,2
07/19/2020,Westchester,1572,1440
07/19/2020,Wyoming,3,5
07/19/2020,Yates,6,6
07/19/2021,Albany,590,358
07/19/2021,Allegany,57,87
07/19/2021,Bronx,4144,4572
07/19/2021,Broome,407,367
07/19/2021,Cattaraugus,95,92
07/19/2021,Cayuga,77,92
07/19/2021,Chautauqua,138,145
07/19/2021,Chemung,174,137
07/19/2021,Chenango,54,77
07/19/2021,Clinton,38,33
07/19/2021,Columbia,105,104
07/19/2021,Cortland,61,64
07/19/2021,Delaware,17,39
